family,price_change_pct,baseline_units_sim,baseline_revenue_sim,baseline_margin_sim,margin_rate_sim,avg_net_price_sim,avg_unit_cost_sim,new_price_sim,break_even_volume_ratio_sim,break_even_volume_change_pct_sim,feasibility_flag,below_cost_flag
HOME AND KITCHEN I,15.0,1796998.26,16694622.459,5098898.974,0.3054216402031425,9.290283040674732,6.452829556440416,10.68382549677594,0.6706348869739877,-32.93651130260123,feasible,False
HOME AND KITCHEN I,20.0,1796998.26,16694622.459,5098898.974,0.3054216402031425,9.290283040674732,6.452829556440416,11.148339648809678,0.6042907859671093,-39.57092140328907,feasible,False
HOME AND KITCHEN II,-20.0,1482101.37,16476802.202,4594084.206,0.2788213483222101,11.11718977899602,8.017479935262458,8.893751823196816,3.537383643609208,253.7383643609208,feasible,False
HOME AND KITCHEN II,-15.0,1482101.37,16476802.202,4594084.206,0.2788213483222101,11.11718977899602,8.017479935262458,9.449611312146617,2.1644032759602663,116.44032759602663,feasible,False
HOME AND KITCHEN II,-10.0,1482101.37,16476802.202,4594084.206,0.2788213483222101,11.11718977899602,8.017479935262458,10.005470801096418,1.5592173470239947,55.921734702399476,feasible,False
HOME AND KITCHEN II,-5.0,1482101.37,16476802.202,4594084.206,0.2788213483222101,11.11718977899602,8.017479935262458,10.561330290046218,1.2185110802231334,21.851108022313337,feasible,False
HOME AND KITCHEN II,-2.0,1482101.37,16476802.202,4594084.206,0.2788213483222101,11.11718977899602,8.017479935262458,10.894845983416099,1.0772733784506128,7.727337845061277,feasible,False
HOME AND KITCHEN II,2.0,1482101.37,16476802.202,4594084.206,0.2788213483222101,11.11718977899602,8.017479935262458,11.33953357457594,0.9330703776276565,-6.692962237234346,feasible,False
HOME AND KITCHEN II,5.0,1482101.37,16476802.202,4594084.206,0.2788213483222101,11.11718977899602,8.017479935262458,11.67304926794582,0.8479417463156763,-15.205825368432368,feasible,False
HOME AND KITCHEN II,10.0,1482101.37,16476802.202,4594084.206,0.2788213483222101,11.11718977899602,8.017479935262458,12.228908756895622,0.7360233248656723,-26.397667513432765,feasible,False
HOME AND KITCHEN II,15.0,1482101.37,16476802.202,4594084.206,0.2788213483222101,11.11718977899602,8.017479935262458,12.784768245845422,0.6502039821783963,-34.97960178216037,feasible,False
HOME AND KITCHEN II,20.0,1482101.37,16476802.202,4594084.206,0.2788213483222101,11.11718977899602,8.017479935262458,13.340627734795223,0.5823076796788615,-41.76923203211385,feasible,False
HOME APPLIANCES,-20.0,40211.37,2022905.848,529758.189,0.2618798049962432,50.306812426435606,37.13247419821806,40.245449941148486,4.23207224088929,323.207224088929,feasible,False
HOME APPLIANCES,-15.0,40211.37,2022905.848,529758.189,0.2618798049962432,50.306812426435606,37.13247419821806,42.76079056247026,2.340724539205595,134.0724539205595,feasible,False
HOME APPLIANCES,-10.0,40211.37,2022905.848,529758.189,0.2618798049962432,50.306812426435606,37.13247419821806,45.276131183792046,1.6177422810851592,61.77422810851591,feasible,False
HOME APPLIANCES,-5.0,40211.37,2022905.848,529758.189,0.2618798049962432,50.306812426435606,37.13247419821806,47.79147180511382,1.235982848865122,23.59828488651221,feasible,False
HOME APPLIANCES,-2.0,40211.37,2022905.848,529758.189,0.2618798049962432,50.306812426435606,37.13247419821806,49.300676177906894,1.0826856958988809,8.268569589888086,feasible,False
HOME APPLIANCES,2.0,40211.37,2022905.848,529758.189,0.2618798049962432,50.306812426435606,37.13247419821806,51.31294867496432,0.9290477726835856,-7.095222731641437,feasible,False
HOME APPLIANCES,5.0,40211.37,2022905.848,529758.189,0.2618798049962432,50.306812426435606,37.13247419821806,52.82215304775739,0.8396818287076899,-16.03181712923101,feasible,False
HOME APPLIANCES,10.0,40211.37,2022905.848,529758.189,0.2618798049962432,50.306812426435606,37.13247419821806,55.33749366907917,0.723665154508862,-27.633484549113795,feasible,False
HOME APPLIANCES,15.0,40211.37,2022905.848,529758.189,0.2618798049962432,50.306812426435606,37.13247419821806,57.85283429040094,0.6358160847401387,-36.418391525986124,feasible,False
HOME APPLIANCES,20.0,40211.37,2022905.848,529758.189,0.2618798049962432,50.306812426435606,37.13247419821806,60.368174911722726,0.5669869133991975,-43.30130866008025,feasible,False
HOME CARE,-20.0,15743165.01,51322078.545,10892864.194,0.21224518770121453,3.2599593863368903,2.568048694549,2.6079675090695122,17.332946858802604,1633.2946858802604,feasible,False
HOME CARE,-15.0,15743165.01,51322078.545,10892864.194,0.21224518770121453,3.2599593863368903,2.568048694549,2.7709654783863567,3.409824848147629,240.9824848147629,feasible,False
HOME CARE,-10.0,15743165.01,51322078.545,10892864.194,0.21224518770121453,3.2599593863368903,2.568048694549,2.9339634477032015,1.8909067911774535,89.09067911774535,feasible,False
HOME CARE,-5.0,15743165.01,51322078.545,10892864.194,0.21224518770121453,3.2599593863368903,2.568048694549,3.0969614170200455,1.3081755502793608,30.817555027936084,feasible,False
HOME CARE,-2.0,15743165.01,51322078.545,10892864.194,0.21224518770121453,3.2599593863368903,2.568048694549,3.1947601986101524,1.1040338134813745,10.403381348137453,feasible,False
HOME CARE,2.0,15743165.01,51322078.545,10892864.194,0.21224518770121453,3.2599593863368903,2.568048694549,3.3251585740636282,0.91388411446557,-8.611588553442996,feasible,False
HOME CARE,5.0,15743165.01,51322078.545,10892864.194,0.21224518770121453,3.2599593863368903,2.568048694549,3.422957355653735,0.8093387320534293,-19.066126794657066,feasible,False
HOME CARE,10.0,15743165.01,51322078.545,10892864.194,0.21224518770121453,3.2599593863368903,2.568048694549,3.5859553249705796,0.6797388592720622,-32.026114072793774,feasible,False
HOME CARE,15.0,15743165.01,51322078.545,10892864.194,0.21224518770121453,3.2599593863368903,2.568048694549,3.7489532942874235,0.5859158241634881,-41.40841758365119,feasible,False
HOME CARE,20.0,15743165.01,51322078.545,10892864.194,0.21224518770121453,3.2599593863368903,2.568048694549,3.9119512636042684,0.5148518261298535,-48.51481738701465,feasible,False
LADIESWEAR,-20.0,633234.98,9782806.71,5066316.021,0.5178795995040159,15.448936048984535,7.448247233594076,12.359148839187629,1.629169032275295,62.916903227529495,feasible,False
LADIESWEAR,-15.0,633234.98,9782806.71,5066316.021,0.5178795995040159,15.448936048984535,7.448247233594076,13.131595641636855,1.4077420987796923,40.77420987796923,feasible,False
LADIESWEAR,-10.0,633234.98,9782806.71,5066316.021,0.5178795995040159,15.448936048984535,7.448247233594076,13.904042444086082,1.2393033785776828,23.93033785776828,feasible,False
LADIESWEAR,-5.0,633234.98,9782806.71,5066316.021,0.5178795995040159,15.448936048984535,7.448247233594076,14.676489246535308,1.1068650995961427,10.686509959614266,feasible,False
LADIESWEAR,-2.0,633234.98,9782806.71,5066316.021,0.5178795995040159,15.448936048984535,7.448247233594076,15.139957328004844,1.0401703544791228,4.017035447912276,feasible,False
LADIESWEAR,2.0,633234.98,9782806.71,5066316.021,0.5178795995040159,15.448936048984535,7.448247233594076,15.757914769964227,0.9628169575153208,-3.7183042484679185,feasible,False
LADIESWEAR,5.0,633234.98,9782806.71,5066316.021,0.5178795995040159,15.448936048984535,7.448247233594076,16.221382851433763,0.9119531674607261,-8.804683253927392,feasible,False
LADIESWEAR,10.0,633234.98,9782806.71,5066316.021,0.5178795995040159,15.448936048984535,7.448247233594076,16.99382965388299,0.8381561713960585,-16.18438286039415,feasible,False
LADIESWEAR,15.0,633234.98,9782806.71,5066316.021,0.5178795995040159,15.448936048984535,7.448247233594076,17.766276456332214,0.7754086213871575,-22.45913786128425,feasible,False
LADIESWEAR,20.0,633234.98,9782806.71,5066316.021,0.5178795995040159,15.448936048984535,7.448247233594076,18.53872325878144,0.7214017501845987,-27.859824981540125,feasible,False
LAWN AND GARDEN,-20.0,533928.98,4811628.432,1505584.296,0.31290535361937527,9.01173866232172,6.191917389462546,7.209390929857377,2.7713951871072195,177.13951871072194,feasible,False
LAWN AND GARDEN,-15.0,533928.98,4811628.432,1505584.296,0.31290535361937527,9.01173866232172,6.191917389462546,7.659977862973462,1.9207800521428635,92.07800521428635,feasible,False
LAWN AND GARDEN,-10.0,533928.98,4811628.432,1505584.296,0.31290535361937527,9.01173866232172,6.191917389462546,8.110564796089548,1.4696922754642259,46.96922754642259,feasible,False
LAWN AND GARDEN,-5.0,533928.98,4811628.432,1505584.296,0.31290535361937527,9.01173866232172,6.191917389462546,8.561151729205633,1.1901825098335128,19.01825098335128,feasible,False
LAWN AND GARDEN,-2.0,533928.98,4811628.432,1505584.296,0.31290535361937527,9.01173866232172,6.191917389462546,8.831503889075286,1.0682814422913882,6.828144229138822,feasible,False
LAWN AND GARDEN,2.0,533928.98,4811628.432,1505584.296,0.31290535361937527,9.01173866232172,6.191917389462546,9.191973435568155,0.9399228646143466,-6.007713538565341,feasible,False
LAWN AND GARDEN,5.0,533928.98,4811628.432,1505584.296,0.31290535361937527,9.01173866232172,6.191917389462546,9.462325595437807,0.8622230300508564,-13.777696994914358,feasible,False
LAWN AND GARDEN,10.0,533928.98,4811628.432,1505584.296,0.31290535361937527,9.01173866232172,6.191917389462546,9.912912528553893,0.7578137480576672,-24.21862519423328,feasible,False
LAWN AND GARDEN,15.0,533928.98,4811628.432,1505584.296,0.31290535361937527,9.01173866232172,6.191917389462546,10.363499461669978,0.6759596776594256,-32.404032234057446,feasible,False
LAWN AND GARDEN,20.0,533928.98,4811628.432,1505584.296,0.31290535361937527,9.01173866232172,6.191917389462546,10.814086394786065,0.6100645107549041,-38.99354892450959,feasible,False
LINGERIE,-20.0,638776.51,6439421.67,3499617.315,0.5434676426462378,10.080867986206943,4.602242425915129,8.064694388965554,1.5822964820182333,58.22964820182332,feasible,False
LINGERIE,-15.0,638776.51,6439421.67,3499617.315,0.5434676426462378,10.080867986206943,4.602242425915129,8.568737788275902,1.3812257571961597,38.122575719615966,feasible,False
LINGERIE,-10.0,638776.51,6439421.67,3499617.315,0.5434676426462378,10.080867986206943,4.602242425915129,9.07278118758625,1.2254955951313269,22.54955951313269,feasible,False
LINGERIE,-5.0,638776.51,6439421.67,3499617.315,0.5434676426462378,10.080867986206943,4.602242425915129,9.576824586896596,1.101323766097151,10.13237660971511,feasible,False
LINGERIE,-2.0,638776.51,6439421.67,3499617.315,0.5434676426462378,10.080867986206943,4.602242425915129,9.879250626482804,1.0382067550515555,3.8206755051555463,feasible,False
LINGERIE,2.0,638776.51,6439421.67,3499617.315,0.5434676426462378,10.080867986206943,4.602242425915129,10.282485345931082,0.9645055039787678,-3.5494496021232225,feasible,False
LINGERIE,5.0,638776.51,6439421.67,3499617.315,0.5434676426462378,10.080867986206943,4.602242425915129,10.584911385517291,0.9157494083804587,-8.42505916195413,feasible,False
LINGERIE,10.0,638776.51,6439421.67,3499617.315,0.5434676426462378,10.080867986206943,4.602242425915129,11.088954784827639,0.8445920301621485,-15.540796983785155,feasible,False
LINGERIE,15.0,638776.51,6439421.67,3499617.315,0.5434676426462378,10.080867986206943,4.602242425915129,11.592998184137985,0.7836957476089187,-21.63042523910813,feasible,False
LINGERIE,20.0,638776.51,6439421.67,3499617.315,0.5434676426462378,10.080867986206943,4.602242425915129,12.097041583448332,0.7309903100985855,-26.90096899014145,feasible,False
"LIQUOR,WINE,BEER",-20.0,7617076.19,55929770.78,14502599.944,0.25930018560322804,7.34268233438794,5.43872344212432,5.874145867510353,4.3726707254877955,337.26707254877954,feasible,False
"LIQUOR,WINE,BEER",-15.0,7617076.19,55929770.78,14502599.944,0.25930018560322804,7.34268233438794,5.43872344212432,6.241279984229749,2.372367294457457,137.2367294457457,feasible,False
"LIQUOR,WINE,BEER",-10.0,7617076.19,55929770.78,14502599.944,0.25930018560322804,7.34268233438794,5.43872344212432,6.608414100949147,1.6277456590607615,62.77456590607615,feasible,False
"LIQUOR,WINE,BEER",-5.0,7617076.19,55929770.78,14502599.944,0.25930018560322804,7.34268233438794,5.43872344212432,6.975548217668543,1.2388913313951158,23.889133139511575,feasible,False
"LIQUOR,WINE,BEER",-2.0,7617076.19,55929770.78,14502599.944,0.25930018560322804,7.34268233438794,5.43872344212432,7.195828687700182,1.0835770350515357,8.35770350515357,feasible,False
"LIQUOR,WINE,BEER",2.0,7617076.19,55929770.78,14502599.944,0.25930018560322804,7.34268233438794,5.43872344212432,7.489535981075699,0.9283924571807772,-7.1607542819222765,feasible,False
"LIQUOR,WINE,BEER",5.0,7617076.19,55929770.78,14502599.944,0.25930018560322804,7.34268233438794,5.43872344212432,7.709816451107338,0.8383447462131812,-16.165525378681878,feasible,False
"LIQUOR,WINE,BEER",10.0,7617076.19,55929770.78,14502599.944,0.25930018560322804,7.34268233438794,5.43872344212432,8.076950567826735,0.7216811902501238,-27.831880974987623,feasible,False
"LIQUOR,WINE,BEER",15.0,7617076.19,55929770.78,14502599.944,0.25930018560322804,7.34268233438794,5.43872344212432,8.44408468454613,0.6335208111891534,-36.647918881084664,feasible,False
"LIQUOR,WINE,BEER",20.0,7617076.19,55929770.78,14502599.944,0.25930018560322804,7.34268233438794,5.43872344212432,8.811218801265529,0.5645549332027215,-43.544506679727846,feasible,False
MAGAZINES,-20.0,256552.44,877903.698,244461.303,0.2784602725298009,3.421926908978141,2.4690562093270287,2.737541527182513,3.549060735470117,254.90607354701172,feasible,False
MAGAZINES,-15.0,256552.44,877903.698,244461.303,0.2784602725298009,3.421926908978141,2.4690562093270287,2.9086378726314197,2.1676761775918094,116.76761775918094,feasible,False
MAGAZINES,-10.0,256552.44,877903.698,244461.303,0.2784602725298009,3.421926908978141,2.4690562093270287,3.079734218080327,1.5603488024669532,56.034880246695316,feasible,False
MAGAZINES,-5.0,256552.44,877903.698,244461.303,0.2784602725298009,3.421926908978141,2.4690562093270287,3.2508305635292336,1.2188564315639512,21.88564315639512,feasible,False
MAGAZINES,-2.0,256552.44,877903.698,244461.303,0.2784602725298009,3.421926908978141,2.4690562093270287,3.353488370798578,1.077381331390858,7.738133139085801,feasible,False
MAGAZINES,2.0,256552.44,877903.698,244461.303,0.2784602725298009,3.421926908978141,2.4690562093270287,3.4903654471577035,0.932989406494618,-6.701059350538197,feasible,False
MAGAZINES,5.0,256552.44,877903.698,244461.303,0.2784602725298009,3.421926908978141,2.4690562093270287,3.593023254427048,0.8477745889483072,-15.222541105169284,feasible,False
MAGAZINES,10.0,256552.44,877903.698,244461.303,0.2784602725298009,3.421926908978141,2.4690562093270287,3.764119599875955,0.7357714738945929,-26.422852610540716,feasible,False
MAGAZINES,15.0,256552.44,877903.698,244461.303,0.2784602725298009,3.421926908978141,2.4690562093270287,3.9352159453248614,0.6499091990154886,-35.009080098451136,feasible,False
MAGAZINES,20.0,256552.44,877903.698,244461.303,0.2784602725298009,3.421926908978141,2.4690562093270287,4.106312290773769,0.5819924631515921,-41.800753684840785,feasible,False
MEATS,-20.0,30705830.389,171755826.042,34847868.12,0.20289191303169266,5.593590007698651,4.458695830289145,4.474872006158921,70.15837295526812,6915.837295526812,feasible,False
MEATS,-15.0,30705830.389,171755826.042,34847868.12,0.20289191303169266,5.593590007698651,4.458695830289145,4.754551506543853,3.8359722952376574,283.59722952376575,feasible,False
MEATS,-10.0,30705830.389,171755826.042,34847868.12,0.20289191303169266,5.593590007698651,4.458695830289145,5.034231006928787,1.9718936800134925,97.18936800134925,feasible,False
MEATS,-5.0,30705830.389,171755826.042,34847868.12,0.20289191303169266,5.593590007698651,4.458695830289145,5.313910507313719,1.327028415097636,32.702841509763594,feasible,False
MEATS,-2.0,30705830.389,171755826.042,34847868.12,0.20289191303169266,5.593590007698651,4.458695830289145,5.481718207544678,1.1093542063641395,10.935420636413951,feasible,False
MEATS,2.0,30705830.389,171755826.042,34847868.12,0.20289191303169266,5.593590007698651,4.458695830289145,5.7054618078526245,0.9102704098683193,-8.972959013168069,feasible,False
MEATS,5.0,30705830.389,171755826.042,34847868.12,0.20289191303169266,5.593590007698651,4.458695830289145,5.873269508083584,0.8022870743449437,-19.771292565505625,feasible,False
MEATS,10.0,30705830.389,171755826.042,34847868.12,0.20289191303169266,5.593590007698651,4.458695830289145,6.152949008468517,0.6698492244342732,-33.01507755657268,feasible,False
MEATS,15.0,30705830.389,171755826.042,34847868.12,0.20289191303169266,5.593590007698651,4.458695830289145,6.4326285088534485,0.5749406703277762,-42.50593296722238,feasible,False
MEATS,20.0,30705830.389,171755826.042,34847868.12,0.20289191303169266,5.593590007698651,4.458695830289145,6.712308009238382,0.5035889440047723,-49.641105599522774,feasible,False
PERSONAL CARE,-20.0,24280827.358,95214925.917,30328735.412,0.3185292129349334,3.92140368666757,2.6723220567532033,3.1371229493340564,2.687347743630003,168.73477436300027,feasible,False
PERSONAL CARE,-15.0,24280827.358,95214925.917,30328735.412,0.3185292129349334,3.92140368666757,2.6723220567532033,3.3331931336674345,1.8900534060994678,89.00534060994678,feasible,False
PERSONAL CARE,-10.0,24280827.358,95214925.917,30328735.412,0.3185292129349334,3.92140368666757,2.6723220567532033,3.529263318000813,1.4576047232173703,45.76047232173703,feasible,False
PERSONAL CARE,-5.0,24280827.358,95214925.917,30328735.412,0.3185292129349334,3.92140368666757,2.6723220567532033,3.7253335023341916,1.1861994806952916,18.61994806952916,feasible,False
PERSONAL CARE,-2.0,24280827.358,95214925.917,30328735.412,0.3185292129349334,3.92140368666757,2.6723220567532033,3.8429756129342185,1.0669951185124358,6.699511851243578,feasible,False
PERSONAL CARE,2.0,24280827.358,95214925.917,30328735.412,0.3185292129349334,3.92140368666757,2.6723220567532033,3.9998317604009217,0.9409209036153577,-5.907909638464226,feasible,False
PERSONAL CARE,5.0,24280827.358,95214925.917,30328735.412,0.3185292129349334,3.92140368666757,2.6723220567532033,4.117473871000949,0.8643255453161922,-13.567445468380779,feasible,False
PERSONAL CARE,10.0,24280827.358,95214925.917,30328735.412,0.3185292129349334,3.92140368666757,2.6723220567532033,4.313544055334328,0.7610680523379704,-23.893194766202964,feasible,False
PERSONAL CARE,15.0,24280827.358,95214925.917,30328735.412,0.3185292129349334,3.92140368666757,2.6723220567532033,4.509614239667705,0.679849205003934,-32.0150794996066,feasible,False
PERSONAL CARE,20.0,24280827.358,95214925.917,30328735.412,0.3185292129349334,3.92140368666757,2.6723220567532033,4.705684424001084,0.6142936694579315,-38.57063305420685,feasible,False
PET SUPPLIES,-20.0,348174.65,2431918.332,688221.06,0.2829951363679264,6.984765639887912,5.008110935129826,5.58781251191033,3.4097797624354573,240.97797624354573,feasible,False
PET SUPPLIES,-15.0,348174.65,2431918.332,688221.06,0.2829951363679264,6.984765639887912,5.008110935129826,5.937050793904725,2.127860793232545,112.78607932325451,feasible,False
PET SUPPLIES,-10.0,348174.65,2431918.332,688221.06,0.2829951363679264,6.984765639887912,5.008110935129826,6.286289075899121,1.546462610891155,54.6462610891155,feasible,False
PET SUPPLIES,-5.0,348174.65,2431918.332,688221.06,0.2829951363679264,6.984765639887912,5.008110935129826,6.635527357893516,1.2145967541616156,21.45967541616156,feasible,False
PET SUPPLIES,-2.0,348174.65,2431918.332,688221.06,0.2829951363679264,6.984765639887912,5.008110935129826,6.845070327090154,1.0760470337064345,7.604703370643451,feasible,False
PET SUPPLIES,2.0,348174.65,2431918.332,688221.06,0.2829951363679264,6.984765639887912,5.008110935129826,7.12446095268567,0.9339923398119696,-6.600766018803039,feasible,False
PET SUPPLIES,5.0,348174.65,2431918.332,688221.06,0.2829951363679264,6.984765639887912,5.008110935129826,7.334003921882307,0.8498476567995427,-15.015234320045733,feasible,False
PET SUPPLIES,10.0,348174.65,2431918.332,688221.06,0.2829951363679264,6.984765639887912,5.008110935129826,7.683242203876704,0.7389000786058693,-26.109992139413073,feasible,False
PET SUPPLIES,15.0,348174.65,2431918.332,688221.06,0.2829951363679264,6.984765639887912,5.008110935129826,8.032480485871098,0.6535757854967188,-34.64242145032812,feasible,False
PET SUPPLIES,20.0,348174.65,2431918.332,688221.06,0.2829951363679264,6.984765639887912,5.008110935129826,8.381718767865493,0.5859171553900534,-41.40828446099466,feasible,False
PLAYERS AND ELECTRONICS,-20.0,545240.47,18582662.332,4646291.462,0.2500336808035802,34.081590333894326,25.560044855071013,27.265272267115463,4.997307349526221,399.7307349526221,feasible,False
PLAYERS AND ELECTRONICS,-15.0,545240.47,18582662.332,4646291.462,0.2500336808035802,34.081590333894326,25.560044855071013,28.969351783810176,2.499494958048485,149.94949580484848,feasible,False
PLAYERS AND ELECTRONICS,-10.0,545240.47,18582662.332,4646291.462,0.2500336808035802,34.081590333894326,25.560044855071013,30.673431300504895,1.666517007810514,66.6517007810514,feasible,False
PLAYERS AND ELECTRONICS,-5.0,545240.47,18582662.332,4646291.462,0.2500336808035802,34.081590333894326,25.560044855071013,32.37751081719961,1.2499579060843091,24.995790608430912,feasible,False
PLAYERS AND ELECTRONICS,-2.0,545240.47,18582662.332,4646291.462,0.2500336808035802,34.081590333894326,25.560044855071013,33.39995852721644,1.0869437898403993,8.694378984039929,feasible,False
PLAYERS AND ELECTRONICS,2.0,545240.47,18582662.332,4646291.462,0.2500336808035802,34.081590333894326,25.560044855071013,34.76322214057221,0.925935165048734,-7.406483495126603,feasible,False
PLAYERS AND ELECTRONICS,5.0,545240.47,18582662.332,4646291.462,0.2500336808035802,34.081590333894326,25.560044855071013,35.785669850589045,0.8333520427903794,-16.664795720962054,feasible,False
PLAYERS AND ELECTRONICS,10.0,545240.47,18582662.332,4646291.462,0.2500336808035802,34.081590333894326,25.560044855071013,37.489749367283764,0.7143132061736809,-28.568679382631913,feasible,False
PLAYERS AND ELECTRONICS,15.0,545240.47,18582662.332,4646291.462,0.2500336808035802,34.081590333894326,25.560044855071013,39.19382888397847,0.6250315730948385,-37.496842690516154,feasible,False
PLAYERS AND ELECTRONICS,20.0,545240.47,18582662.332,4646291.462,0.2500336808035802,34.081590333894326,25.560044855071013,40.89790840067319,0.555588818057173,-44.4411181942827,feasible,False
POULTRY,-20.0,31481758.61,133136235.52,26175227.383,0.1966048332429221,4.228996136121507,3.3975550559943763,3.3831969088972063,,,margin_cannot_be_restored,True
POULTRY,-15.0,31481758.61,133136235.52,26175227.383,0.1966048332429221,4.228996136121507,3.3975550559943763,3.594646715703281,4.21855029966834,321.855029966834,feasible,False
POULTRY,-10.0,31481758.61,133136235.52,26175227.383,0.1966048332429221,4.228996136121507,3.3975550559943763,3.806096522509357,2.0351448953753737,103.51448953753737,feasible,False
POULTRY,-5.0,31481758.61,133136235.52,26175227.383,0.1966048332429221,4.228996136121507,3.3975550559943763,4.017546329315432,1.341052875911333,34.10528759113329,feasible,False
POULTRY,-2.0,31481758.61,133136235.52,26175227.383,0.1966048332429221,4.228996136121507,3.3975550559943763,4.144416213399077,1.1132471837420765,11.324718374207654,feasible,False
POULTRY,2.0,31481758.61,133136235.52,26175227.383,0.1966048332429221,4.228996136121507,3.3975550559943763,4.313576058843938,0.9076659569384123,-9.233404306158766,feasible,False
POULTRY,5.0,31481758.61,133136235.52,26175227.383,0.1966048332429221,4.228996136121507,3.3975550559943763,4.440445942927583,0.7972464718453158,-20.275352815468416,feasible,False
POULTRY,10.0,31481758.61,133136235.52,26175227.383,0.1966048332429221,4.228996136121507,3.3975550559943763,4.651895749733659,0.6628510772847082,-33.71489227152919,feasible,False
POULTRY,15.0,31481758.61,133136235.52,26175227.383,0.1966048332429221,4.228996136121507,3.3975550559943763,4.863345556539733,0.5672305010967036,-43.27694989032964,feasible,False
POULTRY,20.0,31481758.61,133136235.52,26175227.383,0.1966048332429221,4.228996136121507,3.3975550559943763,5.0747953633458085,0.4957197108147717,-50.42802891852283,feasible,False
PREPARED FOODS,-20.0,8727482.572,45573847.437,12914397.622,0.283372994563439,5.221877793627749,3.7421386460031307,4.1775022349021995,3.398858299947699,239.8858299947699,feasible,False
PREPARED FOODS,-15.0,8727482.572,45573847.437,12914397.622,0.283372994563439,5.221877793627749,3.7421386460031307,4.4385961245835865,2.1246654578836224,112.46654578836224,feasible,False
PREPARED FOODS,-10.0,8727482.572,45573847.437,12914397.622,0.283372994563439,5.221877793627749,3.7421386460031307,4.6996900142649745,1.5453365706224773,54.533657062247734,feasible,False
PREPARED FOODS,-5.0,8727482.572,45573847.437,12914397.622,0.283372994563439,5.221877793627749,3.7421386460031307,4.9607839039463615,1.2142492968971532,21.42492968971532,feasible,False
PREPARED FOODS,-2.0,8727482.572,45573847.437,12914397.622,0.283372994563439,5.221877793627749,3.7421386460031307,5.117440237755194,1.0759379299048923,7.593792990489234,feasible,False
PREPARED FOODS,2.0,8727482.572,45573847.437,12914397.622,0.283372994563439,5.221877793627749,3.7421386460031307,5.326315349500304,0.9340745539042442,-6.5925446095755795,feasible,False
PREPARED FOODS,5.0,8727482.572,45573847.437,12914397.622,0.283372994563439,5.221877793627749,3.7421386460031307,5.482971683309137,0.8500178454302324,-14.99821545697676,feasible,False
PREPARED FOODS,10.0,8727482.572,45573847.437,12914397.622,0.283372994563439,5.221877793627749,3.7421386460031307,5.744065572990525,0.7391574226195206,-26.084257738047945,feasible,False
PREPARED FOODS,15.0,8727482.572,45573847.437,12914397.622,0.283372994563439,5.221877793627749,3.7421386460031307,6.005159462671911,0.6538778329944083,-34.61221670055917,feasible,False
PREPARED FOODS,20.0,8727482.572,45573847.437,12914397.622,0.283372994563439,5.221877793627749,3.7421386460031307,6.266253352353299,0.5862408486832593,-41.37591513167407,feasible,False
PRODUCE,-20.0,120807039.421,166519617.807,33348122.773,0.2002654294561931,1.378393333741889,1.1023488008005158,1.1027146669935113,754.4958737002569,75349.58737002569,feasible,False
PRODUCE,-15.0,120807039.421,166519617.807,33348122.773,0.2002654294561931,1.378393333741889,1.1023488008005158,1.1716343336806057,3.984158329547879,298.4158329547879,feasible,False
PRODUCE,-10.0,120807039.421,166519617.807,33348122.773,0.2002654294561931,1.378393333741889,1.1023488008005158,1.2405540003677,1.9973527320669477,99.73527320669477,feasible,False
PRODUCE,-5.0,120807039.421,166519617.807,33348122.773,0.2002654294561931,1.378393333741889,1.1023488008005158,1.3094736670547944,1.3327445319988023,33.27445319988023,feasible,False
PRODUCE,-2.0,120807039.421,166519617.807,33348122.773,0.2002654294561931,1.378393333741889,1.1023488008005158,1.3508254670670512,1.1109475070196988,11.094750701969879,feasible,False
PRODUCE,2.0,120807039.421,166519617.807,33348122.773,0.2002654294561931,1.378393333741889,1.1023488008005158,1.4059612004167268,0.90920045851327,-9.079954148672996,feasible,False
PRODUCE,5.0,120807039.421,166519617.807,33348122.773,0.2002654294561931,1.378393333741889,1.1023488008005158,1.4473130004289836,0.8002121183551159,-19.978788164488414,feasible,False
PRODUCE,10.0,120807039.421,166519617.807,33348122.773,0.2002654294561931,1.378393333741889,1.1023488008005158,1.516232667116078,0.6669613275790399,-33.30386724209601,feasible,False
PRODUCE,15.0,120807039.421,166519617.807,33348122.773,0.2002654294561931,1.378393333741889,1.1023488008005158,1.585152333803172,0.5717533407939132,-42.82466592060869,feasible,False
PRODUCE,20.0,120807039.421,166519617.807,33348122.773,0.2002654294561931,1.378393333741889,1.1023488008005158,1.6540720004902667,0.500331566801252,-49.9668433198748,feasible,False
SCHOOL AND OFFICE SUPPLIES,-20.0,259252.66,699764.634,232032.432,0.33158639451904626,2.6991608649261303,1.8041558454983644,2.1593286919409045,2.5199139753848288,151.9913975384829,feasible,False
SCHOOL AND OFFICE SUPPLIES,-15.0,259252.66,699764.634,232032.432,0.33158639451904626,2.6991608649261303,1.8041558454983644,2.2942867351872107,1.8260530773645973,82.60530773645974,feasible,False
SCHOOL AND OFFICE SUPPLIES,-10.0,259252.66,699764.634,232032.432,0.33158639451904626,2.6991608649261303,1.8041558454983644,2.4292447784335174,1.4318042957906827,43.18042957906827,feasible,False
SCHOOL AND OFFICE SUPPLIES,-5.0,259252.66,699764.634,232032.432,0.33158639451904626,2.6991608649261303,1.8041558454983644,2.5642028216798236,1.1775653972394537,17.756539723945373,feasible,False
